X1,Y1,X2,Y2,Confidence,Object,Count
189.67907295322354,198.0116303430466,257.9584315624368,233.89083467187612,0.9038534760475159,battery,0
189.61369113969772,198.01233067445298,257.899046103484,233.94704239697322,0.8954998254776001,battery,0
189.6214055063723,198.02527697052727,257.8519583544764,233.9502286569827,0.9018830060958862,battery,0
189.55831475269787,198.02757683975582,257.83787492919134,234.0285429783937,0.8801698088645935,battery,0
189.42503139978643,198.06664486519043,257.7916181286582,234.14675592523201,0.8622991442680359,battery,0
189.3668278336823,198.06965360935303,257.7634390692119,234.16245877316288,0.8672358989715576,battery,0
189.28277152182162,198.07320265916871,257.77097124359034,234.18082350279238,0.8571041822433472,battery,0
189.18165370524673,198.1123459584906,257.74927041183423,234.26084479582977,0.8312601447105408,battery,0
189.11808667928352,198.16065753735077,257.720551953964,234.31109408980942,0.834601640701294,battery,0
189.03156988993473,198.18198282140975,257.70452951702106,234.3861073476391,0.843682050704956,battery,0
188.99404879994785,198.21698323199394,257.6935428346824,234.48607582958127,0.844902515411377,battery,0
188.96482835505205,198.26542826150478,257.6773683411693,234.55883381322815,0.8477710485458374,battery,0
188.86459343777994,198.30004201161177,257.6404267242956,234.7017344114969,0.8100915551185608,battery,0
188.7704162257259,198.39603846186057,257.6013718094134,234.80875294793594,0.7868117094039917,battery,0
188.7461318799528,198.47623273190686,257.556377433027,234.84028193051094,0.7942752838134766,battery,0
188.65527724368735,198.5554686608753,257.53928185616195,234.8276421859586,0.7745006680488586,battery,0
188.59449958375774,198.57824855162906,257.52690411167475,234.8334759391707,0.7799866199493408,battery,0
188.55371188904684,198.54431226409577,257.5002226857202,234.8464102107963,0.7683717608451843,battery,0
188.47916459930858,198.48107947189163,257.42909693856325,234.85835525188253,0.7750078439712524,battery,0
188.3676645750449,198.56086749473488,257.373331428266,234.85403571920298,0.704365611076355,battery,0
188.3035222289287,198.5727539988323,257.33615607057834,234.8433005134101,0.7362906336784363,battery,0
188.22029596553858,198.63707737783412,257.28702029603136,234.87901720006442,0.7092561721801758,battery,0
188.17116788023023,198.67036821772564,257.18324403473446,234.96741692522752,0.6620734333992004,battery,0
188.09338118132604,198.67086220944876,257.0726248249844,234.98697384347315,0.6919952034950256,battery,0
188.091482765956,198.5561418591189,256.99474747108593,235.05118803257642,0.6720220446586609,battery,0
187.98368388786082,198.45018244078992,256.9173719044883,235.15034224626868,0.6210118532180786,battery,0
187.9363228399265,198.38118100310982,256.86371524911914,235.1961351734273,0.6652243137359619,battery,0
187.82986338529528,198.33489286971897,256.8092532544424,235.29547817020975,0.6173517107963562,battery,0
187.79694310622187,198.3119624260704,256.79023148561964,235.38199964418692,0.6759235262870789,battery,0
